time,Actual Load,Fossil Gas,Hydro Water Reservoir,Marine,Nuclear,Other,Solar,Wind Onshore,renewable
2022-07-25 13:00:00+02:00,13467.0,0.16,7910.3,0.0,5445.0,501.44,331.43,3921.78,12163.51
2022-07-25 14:00:00+02:00,13196.0,0.05,7938.23,0.0,5444.0,497.23,311.41,3973.73,12223.369999999999
2022-07-25 15:00:00+02:00,13267.0,0.16,7981.8,0.0,5443.0,484.16,269.34,4141.9,12393.039999999999
2022-07-25 16:00:00+02:00,12947.0,0.04,7900.55,0.0,5447.0,471.32,206.98,4170.93,12278.46
2022-07-25 17:00:00+02:00,13036.0,0.06,7992.89,0.0,5450.0,488.98,137.97,4207.63,12338.490000000002
2022-07-25 18:00:00+02:00,13001.0,0.16,7949.03,0.0,5449.0,481.23,80.69,4277.67,12307.39
2022-07-25 19:00:00+02:00,12805.0,0.15,7892.8,0.0,5450.0,465.16,28.7,4379.27,12300.77
2022-07-25 20:00:00+02:00,12474.0,0.16,7622.39,0.0,5451.0,455.35,6.64,4381.26,12010.29
2022-07-25 21:00:00+02:00,12182.0,0.15,7300.9,0.0,5453.0,447.38,0.21,4432.92,11734.029999999999
2022-07-25 22:00:00+02:00,11814.0,0.13,6965.93,0.0,5417.0,438.86,0.01,4313.97,11279.91
2022-07-25 23:00:00+02:00,10886.0,0.14,6268.7,0.0,5451.0,431.34,0.0,4254.56,10523.26
2022-07-26 00:00:00+02:00,10553.0,0.14,5558.04,0.0,5131.0,415.79,0.0,4294.25,9852.29
2022-07-26 01:00:00+02:00,10269.0,0.15,5318.39,0.0,5120.0,416.29,0.0,4190.43,9508.82
2022-07-26 02:00:00+02:00,10253.0,0.18,5084.85,0.0,5119.0,422.17,0.0,3973.09,9057.94
2022-07-26 03:00:00+02:00,10235.0,0.18,4982.29,0.0,5121.0,424.47,0.01,3917.04,8899.34
2022-07-26 04:00:00+02:00,10212.0,0.14,5020.77,0.0,5123.0,423.09,0.52,3895.49,8916.78
2022-07-26 05:00:00+02:00,10176.0,0.2,5528.99,0.0,5125.0,426.28,3.02,3739.22,9271.23
2022-07-26 06:00:00+02:00,10559.0,0.06,6274.07,0.0,5127.0,441.13,21.59,3454.34,9750.0
2022-07-26 07:00:00+02:00,11590.0,0.03,7261.92,0.0,5127.0,456.56,74.96,3358.4,10695.28
2022-07-26 08:00:00+02:00,12284.0,0.05,7979.23,0.0,5129.0,477.78,154.39,3251.61,11385.23
2022-07-26 09:00:00+02:00,12516.0,0.04,8101.77,0.0,5129.0,485.22,250.93,3200.2,11552.900000000001
2022-07-26 10:00:00+02:00,12553.0,0.03,8128.17,0.0,5127.0,499.67,335.35,3386.05,11849.57
2022-07-26 11:00:00+02:00,12445.0,0.03,7984.29,0.0,5128.0,511.66,417.63,3449.96,11851.880000000001
2022-07-26 12:00:00+02:00,12488.0,0.02,7864.0,0.0,5128.0,520.64,458.66,3578.88,11901.54
2022-07-26 13:00:00+02:00,12456.0,0.04,7456.27,0.0,5128.0,511.01,464.42,3833.21,11753.900000000001
2022-07-26 14:00:00+02:00,12251.0,0.05,7232.62,0.0,5130.0,506.82,442.06,3944.42,11619.1
2022-07-26 15:00:00+02:00,11918.0,0.04,7184.93,0.0,5130.0,495.85,379.97,4064.82,11629.720000000001
2022-07-26 16:00:00+02:00,12020.0,0.04,7233.4,0.0,5131.0,496.44,300.0,4212.71,11746.11
2022-07-26 17:00:00+02:00,12510.0,0.07,7262.51,0.0,5132.0,479.72,207.23,4421.47,11891.21
2022-07-26 18:00:00+02:00,12503.0,0.06,7407.45,0.0,5132.0,458.44,126.1,4369.64,11903.19
2022-07-26 19:00:00+02:00,12437.0,0.04,7188.47,0.0,5133.0,446.09,53.7,4270.6,11512.77
2022-07-26 20:00:00+02:00,12028.0,0.14,6818.75,0.0,5134.0,429.76,10.02,4206.91,11035.68
2022-07-26 21:00:00+02:00,11680.0,0.04,6572.19,0.0,5134.0,421.99,0.2,4343.23,10915.619999999999
2022-07-26 22:00:00+02:00,11731.0,0.13,6222.97,0.0,5135.0,430.58,0.01,4636.34,10859.32
2022-07-26 23:00:00+02:00,11389.0,0.15,5472.89,0.0,5125.0,438.09,0.0,4828.86,10301.75
2022-07-27 00:00:00+02:00,10799.0,0.15,4361.97,0.0,5348.0,418.08,0.0,4952.13,9314.1
2022-07-27 01:00:00+02:00,10546.0,0.18,4190.31,0.0,5357.0,417.12,0.0,5134.6,9324.91
2022-07-27 02:00:00+02:00,10424.0,0.18,4155.94,0.0,5367.0,418.24,0.0,5301.16,9457.099999999999
2022-07-27 03:00:00+02:00,10076.0,0.21,4118.25,0.0,5376.0,428.96,0.01,5242.11,9360.369999999999
2022-07-27 04:00:00+02:00,10060.0,0.17,4168.71,0.0,5382.0,426.15,0.3,5353.53,9522.54
2022-07-27 05:00:00+02:00,10206.0,0.17,4258.12,0.0,5391.0,430.51,4.08,5446.76,9708.96
2022-07-27 06:00:00+02:00,10994.0,0.08,4988.62,0.0,5399.0,442.79,26.36,5403.64,10418.619999999999
2022-07-27 07:00:00+02:00,11507.0,0.05,5579.64,0.0,5406.0,466.95,79.96,5413.55,11073.150000000001
2022-07-27 08:00:00+02:00,11967.0,0.07,6064.28,0.0,5410.0,484.55,149.92,5306.99,11521.189999999999
2022-07-27 09:00:00+02:00,12466.0,15.05,6212.01,0.0,5410.0,511.86,223.51,5459.48,11895.0
2022-07-27 10:00:00+02:00,12772.0,0.04,6084.22,0.0,5409.0,521.61,296.53,5667.49,12048.24
2022-07-27 11:00:00+02:00,12893.0,0.13,6021.23,0.0,5438.0,526.09,348.94,5673.54,12043.71
2022-07-27 12:00:00+02:00,12993.0,0.02,5960.65,0.0,5454.0,524.87,386.54,5669.08,12016.27
2022-07-27 13:00:00+02:00,12681.0,0.16,5969.47,0.0,5455.0,533.53,408.38,5603.46,11981.310000000001
2022-07-27 14:00:00+02:00,12626.0,0.06,5840.03,0.0,5451.0,529.14,400.86,5657.77,11898.66
2022-07-27 15:00:00+02:00,12627.0,0.05,5847.12,0.0,5454.0,519.43,371.99,5590.8,11809.91
2022-07-27 16:00:00+02:00,12527.0,0.06,5748.73,0.0,5449.0,507.24,303.54,5510.85,11563.119999999999
2022-07-27 17:00:00+02:00,12448.0,0.07,5778.3,0.0,5443.0,497.36,213.51,5370.42,11362.23
2022-07-27 18:00:00+02:00,12374.0,0.04,5834.65,0.0,5444.0,485.61,126.27,5231.06,11191.98
2022-07-27 19:00:00+02:00,12266.0,0.03,5887.34,0.0,5444.0,462.74,57.43,5134.74,11079.51
2022-07-27 20:00:00+02:00,12282.0,0.17,5967.57,0.0,5451.0,483.71,10.75,5034.65,11012.97
2022-07-27 21:00:00+02:00,12163.0,0.04,5993.09,0.0,5456.0,474.56,0.25,5043.53,11036.869999999999
2022-07-27 22:00:00+02:00,11589.0,0.13,5824.19,0.0,5457.0,468.7,0.0,5101.78,10925.97
2022-07-27 23:00:00+02:00,10950.0,0.16,5590.92,0.0,5446.0,464.61,0.0,5166.47,10757.39
2022-07-28 00:00:00+02:00,10425.0,0.15,4912.58,0.0,5464.0,417.08,0.0,5172.02,10084.6
2022-07-28 01:00:00+02:00,10320.0,0.17,4710.37,0.0,5464.0,403.31,0.0,5109.85,9820.220000000001
2022-07-28 02:00:00+02:00,10227.0,0.18,4714.82,0.0,5464.0,393.71,0.0,5007.41,9722.23
2022-07-28 03:00:00+02:00,9935.0,0.2,4742.83,0.0,5465.0,396.81,0.01,4807.67,9550.51
2022-07-28 04:00:00+02:00,9799.0,0.17,5079.24,0.0,5464.0,396.26,0.44,4638.74,9718.419999999998
2022-07-28 05:00:00+02:00,10071.0,0.19,5483.73,0.0,5466.0,399.02,6.56,4419.96,9910.25
2022-07-28 06:00:00+02:00,10942.0,0.08,6330.21,0.0,5465.0,434.4,46.94,3953.87,10331.02
2022-07-28 07:00:00+02:00,11629.0,0.05,7197.57,0.0,5465.0,482.1,147.73,3480.44,10825.74
2022-07-28 08:00:00+02:00,11829.0,0.06,7566.75,0.0,5463.0,524.66,270.15,3052.81,10889.71
2022-07-28 09:00:00+02:00,12387.0,0.05,7830.0,0.0,5456.0,551.92,409.35,2837.42,11076.77
2022-07-28 10:00:00+02:00,12563.0,0.05,8162.27,0.0,5451.0,571.79,527.03,2469.88,11159.18
2022-07-28 11:00:00+02:00,12469.0,0.03,8362.29,0.0,5438.0,558.72,607.01,2172.0,11141.300000000001
2022-07-28 12:00:00+02:00,12396.0,0.02,8718.53,0.0,5431.0,570.48,633.56,1900.02,11252.11
2022-07-28 13:00:00+02:00,12245.0,0.05,8930.21,0.0,5421.0,561.51,629.56,1714.86,11274.63
2022-07-28 14:00:00+02:00,12175.0,0.04,9086.7,0.0,5420.0,551.49,591.28,1551.03,11229.010000000002
2022-07-28 15:00:00+02:00,12247.0,0.04,9252.55,0.0,5425.0,535.05,531.8,1456.49,11240.839999999998
2022-07-28 16:00:00+02:00,12170.0,0.05,9269.84,0.0,5426.0,521.7,423.03,1341.52,11034.390000000001
2022-07-28 17:00:00+02:00,12295.0,0.06,9375.85,0.0,5431.0,499.51,294.49,1201.93,10872.27
2022-07-28 18:00:00+02:00,12220.0,0.05,9640.99,0.0,5428.0,480.91,168.19,1041.91,10851.09
2022-07-28 19:00:00+02:00,12021.0,0.04,9680.16,0.0,5426.0,463.57,67.25,915.92,10663.33
2022-07-28 20:00:00+02:00,11830.0,0.13,9676.08,0.0,5430.0,431.93,10.69,976.2,10662.970000000001
2022-07-28 21:00:00+02:00,11617.0,0.14,9495.2,0.0,5428.0,423.67,0.22,1081.4,10576.82
2022-07-28 22:00:00+02:00,11311.0,0.14,9240.61,0.0,5421.0,416.4,0.0,1338.22,10578.83
2022-07-28 23:00:00+02:00,11088.0,0.13,8949.6,0.0,5457.0,407.91,0.0,1502.04,10451.64
2022-07-29 00:00:00+02:00,11137.0,0.16,8791.51,0.0,5445.0,392.34,0.0,1572.37,10363.880000000001
2022-07-29 01:00:00+02:00,10921.0,0.17,8580.53,0.0,5447.0,390.17,0.0,1565.36,10145.890000000001
2022-07-29 02:00:00+02:00,10759.0,0.18,8426.85,0.0,5449.0,384.86,0.0,1447.01,9873.86
2022-07-29 03:00:00+02:00,10757.0,0.19,8365.01,0.0,5449.0,383.61,0.01,1372.25,9737.27
2022-07-29 04:00:00+02:00,10667.0,0.17,8391.12,0.0,5452.0,387.68,0.35,1270.16,9661.630000000001
2022-07-29 05:00:00+02:00,10692.0,0.22,8826.78,0.0,5450.0,390.25,5.9,1019.81,9852.49
2022-07-29 06:00:00+02:00,11012.0,0.06,9290.7,0.0,5446.0,429.91,46.66,718.65,10056.01
2022-07-29 07:00:00+02:00,11699.0,0.05,9861.2,0.0,5442.0,461.21,148.35,447.87,10457.420000000002
2022-07-29 08:00:00+02:00,12133.0,0.05,10103.44,0.0,5445.0,493.08,274.94,353.08,10731.460000000001
2022-07-29 09:00:00+02:00,12378.0,0.05,10182.37,0.0,5435.0,523.56,423.69,351.6,10957.660000000002
2022-07-29 10:00:00+02:00,12451.0,0.04,10163.59,0.0,5425.0,523.64,548.42,367.25,11079.26
2022-07-29 11:00:00+02:00,12499.0,0.03,10194.04,0.0,5422.0,548.92,601.22,382.85,11178.11
2022-07-29 12:00:00+02:00,12523.0,0.01,10227.89,0.0,5419.0,545.03,622.96,364.26,11215.109999999999
2022-07-29 13:00:00+02:00,12354.0,0.05,10323.66,0.0,5415.0,541.97,604.38,376.87,11304.91
2022-07-29 14:00:00+02:00,12284.0,0.04,10340.84,0.0,5411.0,516.88,565.62,378.1,11284.560000000001
2022-07-29 15:00:00+02:00,12347.0,0.04,10366.02,0.0,5410.0,504.05,494.55,387.88,11248.449999999999
2022-07-29 16:00:00+02:00,12253.0,0.05,10534.63,0.0,5413.0,492.36,389.07,406.05,11329.749999999998
2022-07-29 17:00:00+02:00,12353.0,0.05,10522.52,0.0,5417.0,470.35,270.68,374.64,11167.84
2022-07-29 18:00:00+02:00,12208.0,0.05,10530.12,0.0,5417.0,451.1,150.67,337.57,11018.36
2022-07-29 19:00:00+02:00,12074.0,0.04,10403.45,0.0,5417.0,443.7,60.76,376.1,10840.310000000001
2022-07-29 20:00:00+02:00,11764.0,0.02,10120.49,0.0,5419.0,420.25,8.58,513.83,10642.9
2022-07-29 21:00:00+02:00,11503.0,0.03,10014.75,0.0,5421.0,406.59,0.21,684.69,10699.65
2022-07-29 22:00:00+02:00,11339.0,0.13,9772.39,0.0,5420.0,408.43,0.0,873.16,10645.55
2022-07-29 23:00:00+02:00,10915.0,0.12,9497.13,0.0,5455.0,387.37,0.0,956.14,10453.269999999999
2022-07-30 00:00:00+02:00,10452.0,0.15,9027.71,0.0,5430.0,396.89,0.0,961.44,9989.15
2022-07-30 01:00:00+02:00,10178.0,0.16,8738.46,0.0,5432.0,390.09,0.0,974.08,9712.539999999999
2022-07-30 02:00:00+02:00,10108.0,0.17,8517.35,0.0,5430.0,392.7,0.0,992.0,9509.35
2022-07-30 03:00:00+02:00,9924.0,0.18,8410.59,0.0,5427.0,392.88,0.01,937.53,9348.130000000001
2022-07-30 04:00:00+02:00,9826.0,0.15,8394.72,0.0,5439.0,394.3,0.27,909.88,9304.869999999999
2022-07-30 05:00:00+02:00,9641.0,0.2,8495.98,0.0,5430.0,398.59,3.73,840.0,9339.71
2022-07-30 06:00:00+02:00,9738.0,0.07,8696.89,0.0,5428.0,409.24,37.36,690.02,9424.27
2022-07-30 07:00:00+02:00,10166.0,0.03,9098.29,0.0,5422.0,443.2,130.38,534.22,9762.89
2022-07-30 08:00:00+02:00,10898.0,0.04,9584.92,0.0,5420.0,490.87,255.66,438.75,10279.33
2022-07-30 09:00:00+02:00,11379.0,0.05,9756.4,0.0,5419.0,513.84,400.24,444.6,10601.24
2022-07-30 10:00:00+02:00,11484.0,0.05,9721.76,0.0,5418.0,524.35,522.0,487.17,10730.93
2022-07-30 11:00:00+02:00,11495.0,0.06,9774.64,0.0,5416.0,545.12,603.27,552.93,10930.84
2022-07-30 12:00:00+02:00,11436.0,0.02,9838.16,0.0,5410.0,545.07,637.05,605.24,11080.449999999999
2022-07-30 13:00:00+02:00,11324.0,0.05,9754.08,0.0,5409.0,536.62,631.16,679.09,11064.33
2022-07-30 14:00:00+02:00,11332.0,0.04,9739.32,0.0,5408.0,535.03,589.01,717.53,11045.86
2022-07-30 15:00:00+02:00,11361.0,0.05,9751.13,0.0,5387.0,520.08,513.78,766.87,11031.78
2022-07-30 16:00:00+02:00,11411.0,0.05,9867.68,0.0,5361.0,525.71,404.74,791.44,11063.86
2022-07-30 17:00:00+02:00,11498.0,0.05,9917.5,0.0,5377.0,505.94,273.53,808.05,10999.08
2022-07-30 18:00:00+02:00,11624.0,0.05,9895.87,0.0,5399.0,484.02,153.99,826.8,10876.66
2022-07-30 19:00:00+02:00,11524.0,0.04,9811.99,0.0,5404.0,465.06,56.38,904.9,10773.269999999999
2022-07-30 20:00:00+02:00,11298.0,0.13,9586.24,0.0,5406.0,439.17,8.97,1112.28,10707.49
2022-07-30 21:00:00+02:00,11054.0,0.04,9315.83,0.0,5407.0,434.44,0.28,1427.16,10743.27
2022-07-30 22:00:00+02:00,11089.0,0.14,8880.47,0.0,5409.0,427.18,0.0,1742.92,10623.39
2022-07-30 23:00:00+02:00,10713.0,0.13,8641.89,0.0,5440.0,424.88,0.0,1876.02,10517.91
2022-07-31 00:00:00+02:00,10173.0,0.15,8455.0,0.0,5402.0,431.1,0.0,1783.48,10238.48
2022-07-31 01:00:00+02:00,9932.0,0.17,8294.44,0.0,5398.0,427.63,0.0,1773.08,10067.52
2022-07-31 02:00:00+02:00,9818.0,0.18,8242.77,0.0,5399.0,428.22,0.0,1770.76,10013.53
2022-07-31 03:00:00+02:00,9842.0,0.21,8115.86,0.0,5397.0,425.07,0.0,1727.19,9843.05
2022-07-31 04:00:00+02:00,9840.0,0.19,8044.2,0.0,5397.0,420.11,0.32,1720.95,9765.47
2022-07-31 05:00:00+02:00,9539.0,0.21,8055.93,0.0,5474.0,426.91,4.4,1562.74,9623.07
2022-07-31 06:00:00+02:00,9641.0,0.08,8231.19,0.0,5549.0,444.92,34.96,1356.65,9622.8
2022-07-31 07:00:00+02:00,10014.0,0.04,8738.54,0.0,5548.0,471.47,109.9,1027.86,9876.300000000001
2022-07-31 08:00:00+02:00,10790.0,0.06,9127.89,0.0,5550.0,487.99,220.6,799.13,10147.619999999999
2022-07-31 09:00:00+02:00,11391.0,0.05,9321.79,0.0,5617.0,509.84,351.35,825.63,10498.77
2022-07-31 10:00:00+02:00,11249.0,0.05,9372.73,0.0,5625.0,522.93,444.52,908.14,10725.39
2022-07-31 11:00:00+02:00,11251.0,0.06,9336.06,0.0,5619.0,504.56,525.58,1042.55,10904.189999999999
2022-07-31 12:00:00+02:00,11327.0,0.02,9135.1,0.0,5619.0,504.29,531.69,1132.93,10799.720000000001
2022-07-31 13:00:00+02:00,11205.0,0.15,8925.35,0.0,5735.0,506.86,521.79,1224.12,10671.259999999998
2022-07-31 14:00:00+02:00,10860.0,0.04,9061.72,0.0,5810.0,497.22,481.91,1231.63,10775.259999999998
2022-07-31 15:00:00+02:00,10929.0,0.13,9255.25,0.0,5807.0,479.07,421.63,1244.51,10921.39
2022-07-31 16:00:00+02:00,11341.0,0.05,9421.01,0.0,5883.0,480.73,327.81,1261.66,11010.48
2022-07-31 17:00:00+02:00,11665.0,0.04,9493.14,0.0,5920.0,474.15,220.58,1253.19,10966.91
2022-07-31 18:00:00+02:00,11841.0,0.16,9552.24,0.0,5920.0,470.91,117.86,1219.75,10889.85
2022-07-31 19:00:00+02:00,11742.0,0.05,9512.9,0.0,5912.0,450.81,41.52,1291.32,10845.74
2022-07-31 20:00:00+02:00,11480.0,0.13,9323.36,0.0,5910.0,432.78,6.06,1415.23,10744.65
2022-07-31 21:00:00+02:00,11614.0,0.14,9161.04,0.0,5920.0,423.57,0.35,1746.53,10907.920000000002
2022-07-31 22:00:00+02:00,11325.0,0.16,8717.62,0.0,5927.0,424.04,0.0,1962.03,10679.650000000001
2022-07-31 23:00:00+02:00,10734.0,0.13,8250.53,0.0,5938.0,413.2,0.0,1983.14,10233.67
2022-08-01 00:00:00+02:00,10212.0,0.15,7373.68,0.0,6003.0,383.17,0.0,1893.59,9267.27
2022-08-01 01:00:00+02:00,9882.0,0.18,6994.35,0.0,6033.0,377.87,0.0,1681.82,8676.17
2022-08-01 02:00:00+02:00,9841.0,0.19,6969.7,0.0,6049.0,373.17,0.0,1590.25,8559.95
2022-08-01 03:00:00+02:00,9917.0,0.22,6987.8,0.0,6050.0,381.74,0.01,1507.11,8494.92
2022-08-01 04:00:00+02:00,9786.0,0.2,7008.64,0.0,6049.0,383.61,0.27,1332.65,8341.560000000001
2022-08-01 05:00:00+02:00,9797.0,0.21,7372.64,0.0,6076.0,387.44,2.84,1270.2,8645.68
2022-08-01 06:00:00+02:00,10403.0,0.18,8314.05,0.0,6104.0,396.99,16.95,1106.3,9437.3
2022-08-01 07:00:00+02:00,11330.0,0.04,9091.42,0.0,6101.0,413.44,58.25,978.08,10127.75
2022-08-01 08:00:00+02:00,12168.0,0.05,9236.59,0.0,6102.0,431.04,120.63,948.54,10305.759999999998
2022-08-01 09:00:00+02:00,12847.0,0.05,9309.74,0.0,6117.0,451.28,199.67,1079.44,10588.85
2022-08-01 10:00:00+02:00,13117.0,0.04,9339.2,0.0,6130.0,464.87,287.51,1137.26,10763.970000000001
2022-08-01 11:00:00+02:00,13057.0,0.16,9235.26,0.0,6133.0,481.55,364.12,1351.56,10950.94
2022-08-01 12:00:00+02:00,13182.0,0.12,9169.86,0.0,6150.0,473.44,424.45,1614.44,11208.750000000002
2022-08-01 13:00:00+02:00,12881.0,0.15,9111.33,0.0,6146.0,480.59,427.67,1910.47,11449.47
2022-08-01 14:00:00+02:00,12721.0,0.14,9016.09,0.0,6148.0,468.33,439.01,2079.64,11534.74
2022-08-01 15:00:00+02:00,12553.0,0.14,9108.82,0.0,6164.0,473.43,419.91,2235.33,11764.06
2022-08-01 16:00:00+02:00,12442.0,0.15,9124.73,0.0,6163.0,452.31,353.98,2313.27,11791.98
2022-08-01 17:00:00+02:00,12591.0,0.15,9143.98,0.0,6162.0,435.89,253.39,2360.79,11758.16
2022-08-01 18:00:00+02:00,12382.0,0.16,8924.62,0.0,6166.0,402.17,146.84,2331.52,11402.980000000001
2022-08-01 19:00:00+02:00,12145.0,0.15,8840.34,0.0,6166.0,386.94,52.11,2317.58,11210.03
2022-08-01 20:00:00+02:00,12264.0,0.14,8548.9,0.0,6177.0,383.51,7.63,2560.55,11117.079999999998
2022-08-01 21:00:00+02:00,12249.0,0.15,7957.54,0.0,6193.0,351.58,0.13,3013.45,10971.119999999999
2022-08-01 22:00:00+02:00,11773.0,0.15,7535.02,0.0,6206.0,344.74,0.0,3196.8,10731.82
2022-08-01 23:00:00+02:00,10638.0,0.13,6913.77,0.0,6215.0,342.23,0.0,3378.75,10292.52
2022-08-02 00:00:00+02:00,10367.0,0.17,6243.24,0.0,6217.0,306.45,0.0,3489.9,9733.14
2022-08-02 01:00:00+02:00,9897.0,0.18,5980.34,0.0,6220.0,306.3,0.0,3447.46,9427.8
2022-08-02 02:00:00+02:00,9702.0,0.18,5911.01,0.0,6223.0,304.72,0.0,3483.2,9394.21
2022-08-02 03:00:00+02:00,9355.0,0.21,5794.93,0.0,6225.0,314.49,0.0,3509.21,9304.14
2022-08-02 04:00:00+02:00,9013.0,0.22,5843.02,0.0,6227.0,313.44,0.24,3462.29,9305.55
2022-08-02 05:00:00+02:00,9777.0,0.21,6146.93,0.0,6225.0,316.58,5.54,3398.47,9550.94
2022-08-02 06:00:00+02:00,11175.0,0.19,6734.92,0.0,6220.0,331.85,31.84,2992.98,9759.74
2022-08-02 07:00:00+02:00,12186.0,0.04,8128.44,0.0,6217.0,347.45,117.45,2237.44,10483.33
2022-08-02 08:00:00+02:00,12825.0,0.05,8907.23,0.0,6214.0,388.34,219.55,1766.5,10893.279999999999
2022-08-02 09:00:00+02:00,12841.0,0.05,9135.52,0.0,6210.0,408.85,352.87,1403.41,10891.800000000001
2022-08-02 10:00:00+02:00,12742.0,0.05,9271.43,0.0,6207.0,432.92,459.62,1206.07,10937.12
2022-08-02 11:00:00+02:00,12508.0,0.14,9455.83,0.0,6208.0,414.57,523.3,1180.02,11159.15
2022-08-02 12:00:00+02:00,12441.0,0.13,9420.93,0.0,6209.0,406.27,548.41,1234.67,11204.01
2022-08-02 13:00:00+02:00,12340.0,0.15,9345.98,0.0,6215.0,403.96,528.64,1373.61,11248.23
2022-08-02 14:00:00+02:00,12318.0,0.14,9254.52,0.0,6222.0,382.52,491.17,1566.46,11312.150000000001
2022-08-02 15:00:00+02:00,12362.0,0.14,9186.5,0.0,6224.0,345.18,412.17,1859.22,11457.89
2022-08-02 16:00:00+02:00,12358.0,0.14,9127.71,0.0,6221.0,330.81,301.6,2067.09,11496.4
2022-08-02 17:00:00+02:00,12683.0,0.15,9142.91,0.0,6216.0,312.08,186.72,2196.5,11526.13
2022-08-02 18:00:00+02:00,12456.0,0.16,9172.09,0.0,6195.0,315.25,85.65,2341.88,11599.619999999999
2022-08-02 19:00:00+02:00,12337.0,0.14,9097.65,0.0,6178.0,300.55,19.25,2536.12,11653.02
2022-08-02 20:00:00+02:00,11771.0,0.14,8658.63,0.0,6175.0,293.8,4.26,2956.77,11619.66
2022-08-02 21:00:00+02:00,11368.0,0.15,8028.35,0.0,6175.0,295.56,0.16,3623.49,11652.0
2022-08-02 22:00:00+02:00,11137.0,0.13,7296.74,0.0,6092.0,296.28,0.0,4265.8,11562.54
2022-08-02 23:00:00+02:00,10399.0,0.13,6444.19,0.0,5874.0,311.33,0.0,4756.49,11200.68
2022-08-03 00:00:00+02:00,10364.0,0.15,5186.85,0.0,5686.0,306.69,0.0,4930.46,10117.310000000001
2022-08-03 01:00:00+02:00,10217.0,0.17,4736.23,0.0,5708.0,319.11,0.0,5031.04,9767.27
2022-08-03 02:00:00+02:00,9939.0,0.19,4709.95,0.0,5730.0,313.24,0.0,4838.47,9548.42
2022-08-03 03:00:00+02:00,9630.0,0.2,4726.1,0.0,5748.0,311.35,0.0,4562.23,9288.33
2022-08-03 04:00:00+02:00,9847.0,0.21,4871.77,0.0,5753.0,320.16,0.12,4352.74,9224.630000000001
2022-08-03 05:00:00+02:00,9917.0,0.21,5801.8,0.0,5759.0,319.3,1.41,4030.16,9833.369999999999
2022-08-03 06:00:00+02:00,10704.0,0.17,6877.46,0.0,5759.0,363.71,18.73,3597.71,10493.9
2022-08-03 07:00:00+02:00,11688.0,0.04,8017.53,0.0,5754.0,380.46,62.74,3385.95,11466.22
2022-08-03 08:00:00+02:00,12234.0,0.05,8354.39,0.0,5753.0,391.34,143.52,3148.68,11646.59
2022-08-03 09:00:00+02:00,12696.0,0.05,8445.39,0.0,5752.0,408.9,243.8,3275.38,11964.57
2022-08-03 10:00:00+02:00,13128.0,0.15,8266.86,0.0,5754.0,421.19,344.61,3684.33,12295.800000000001
2022-08-03 11:00:00+02:00,12899.0,0.13,7978.12,0.0,5754.0,428.07,399.57,4040.65,12418.34
2022-08-03 12:00:00+02:00,12834.0,0.13,7479.4,0.0,5762.0,456.58,427.49,4548.45,12455.34
2022-08-03 13:00:00+02:00,12814.0,0.17,6840.82,0.0,5773.0,441.84,436.37,5009.87,12287.06
2022-08-03 14:00:00+02:00,12746.0,0.15,6480.76,0.0,5774.0,410.01,410.14,5345.71,12236.61
2022-08-03 15:00:00+02:00,12800.0,0.13,6399.61,0.0,5766.0,404.14,363.11,5563.93,12326.65
2022-08-03 16:00:00+02:00,12907.0,0.14,6478.01,0.0,5772.0,390.25,282.3,5596.54,12356.85
2022-08-03 17:00:00+02:00,13137.0,0.15,6473.89,0.0,5788.0,352.4,193.69,5488.23,12155.81
2022-08-03 18:00:00+02:00,13016.0,0.16,6554.81,0.0,5795.0,329.79,106.49,5261.71,11923.01
2022-08-03 19:00:00+02:00,12689.0,0.14,6669.33,0.0,5796.0,320.07,37.39,5108.85,11815.57
2022-08-03 20:00:00+02:00,12328.0,0.14,6362.88,0.0,5797.0,288.99,5.42,4848.4,11216.7
2022-08-03 21:00:00+02:00,11960.0,0.15,6098.85,0.0,5796.0,288.55,0.13,4794.76,10893.740000000002
2022-08-03 22:00:00+02:00,11138.0,0.12,5705.97,0.0,5796.0,285.12,0.0,4636.94,10342.91
2022-08-03 23:00:00+02:00,10803.0,0.13,4946.29,0.0,5799.0,277.69,0.0,4652.29,9598.58
2022-08-04 00:00:00+02:00,10270.0,0.14,4730.94,0.0,6115.0,265.01,0.0,4486.58,9217.52
2022-08-04 01:00:00+02:00,9971.0,0.17,4532.78,0.0,6166.0,262.48,0.0,4122.69,8655.47
2022-08-04 02:00:00+02:00,10147.0,0.18,4447.68,0.0,6192.0,254.6,0.0,3838.5,8286.18
2022-08-04 03:00:00+02:00,9989.0,0.19,4653.95,0.0,6192.0,267.98,0.0,3471.83,8125.78
2022-08-04 04:00:00+02:00,9845.0,0.21,4991.13,0.0,6213.0,287.59,0.16,3216.22,8207.51
2022-08-04 05:00:00+02:00,9679.0,0.2,6123.91,0.0,6213.0,292.39,3.71,2884.07,9011.69
2022-08-04 06:00:00+02:00,10672.0,0.16,6791.72,0.0,6206.0,307.83,27.18,2559.59,9378.490000000002
2022-08-04 07:00:00+02:00,11949.0,0.15,7964.36,0.0,6193.0,327.33,108.92,2205.06,10278.34
2022-08-04 08:00:00+02:00,12717.0,0.06,8318.06,0.0,6198.0,358.87,224.49,1822.32,10364.869999999999
2022-08-04 09:00:00+02:00,13168.0,0.14,8467.26,0.0,6215.0,388.61,357.64,1668.44,10493.34
